No UNIDAD,DIA,MES,HORA SALIDA,TIEMPO DE VIAJE,DISTANCIA METROS,LONGITUD SALIDA,LATITUD SALIDA,LONGITUD LLEGADA,LATITUD LLEGADA,DT,SALIDA,SALIDA2
6,2,2,19.10027778,11.75,4757.1,-116.976387,32.504753,-117.010123,32.525542,-2.65,DP,2
6,2,2,20.93944444,16.58666667,7488.1,-116.952748,32.468783,-116.92638,32.476388,-7.836666667,DM,3
1,2,2,21.07388889,24.79333333,22558.9,-116.920749,32.46264,-116.932774,32.375623,4.006666667,INCREMENTO,1
6,3,2,6.793055556,2.238333333,701.1,-116.961668,32.502703,-116.9639,32.50688,0.761666667,INCREMENTO,1
3,3,2,7.292222222,1.311666667,347.5,-116.885972,32.448917,-116.882574,32.449093,0.688333333,INCREMENTO,1
2,3,2,8.8325,2.423333333,1667.1,-116.86981,32.444598,-116.886292,32.444733,0.593333334,INCREMENTO,1
6,3,2,11.8075,8.973333333,8390,-116.889053,32.544327,-116.85319,32.542338,-5.973333333,DP,2
6,3,2,12.235,0.693333333,144.2,-116.926375,32.477723,-116.92635,32.476465,0.306666667,INCREMENTO,1
4,3,2,12.80277778,1.886666667,828.5,-116.917275,32.469103,-116.911998,32.463672,-0.37,INCREMENTO,1
6,3,2,13.74416667,15.72333333,6371.8,-116.904867,32.544915,-116.925382,32.509507,0.743333337,INCREMENTO,1
4,3,2,13.99638889,1.418333333,418,-116.909218,32.450962,-116.911593,32.451362,2.298333334,INCREMENTO,1
4,3,2,15.07083333,18.325,10035.9,-116.873643,32.46205,-116.932155,32.476618,-5.975,DP,2
4,3,2,15.4725,8.72,5125.3,-116.932603,32.479248,-116.926405,32.476373,-2.52,DP,2
5,3,2,16.00055556,5.416666667,3292.8,-116.992335,32.51609,-116.963972,32.506857,0.6,INCREMENTO,1
2,3,2,16.45361111,10.73166667,5397.5,-116.924643,32.475425,-116.885068,32.448113,4.668333333,INCREMENTO,1
3,3,2,17.60416667,32.48,20338.5,-116.823822,32.497212,-116.942113,32.523023,-16.48,DM,3
5,3,2,17.7825,5.226666667,686.7,-116.990292,32.481372,-116.992759,32.483521,-2.226666667,DP,2
6,3,2,17.92666667,4.883333333,1535.1,-117.010075,32.525503,-117.010535,32.523525,-0.216666666,INCREMENTO,1
2,3,2,18.89611111,16.61833333,12578.2,-116.969972,32.508452,-116.885135,32.448787,1.514999997,INCREMENTO,1
5,3,2,19.00777778,8.746666667,2348.9,-116.955613,32.467627,-116.971072,32.457974,-0.746666667,INCREMENTO,1
4,3,2,19.4525,12.91333333,10953.1,-116.966488,32.499458,-116.887192,32.451347,1.503333337,INCREMENTO,1
6,3,2,20.86222222,9.808333333,5464.8,-116.932168,32.483753,-116.964015,32.506902,50.00833334,INCREMENTO,1
5,3,2,22.395,10.66666667,3615.6,-116.964401,32.5068,-116.953609,32.48783,-2.666666667,DP,2
6,3,2,22.91694444,14.86,4764.6,-116.954808,32.479312,-116.969758,32.508265,0.02333333,INCREMENTO,1
6,3,2,23.45194444,1.07,240.9,-116.969798,32.50842,-116.972013,32.508797,-0.003333333,INCREMENTO,1
1,4,2,8.531111111,3.453333333,839.4,-116.896262,32.498809,-116.890134,32.49837,-1.453333333,INCREMENTO,1
6,4,2,9.496944444,0.265,102.2,-117.021085,32.521277,-117.020425,32.522003,0.735,INCREMENTO,1
4,4,2,12.86277778,1.96,805.2,-116.884572,32.448635,-116.885175,32.448128,-0.826666667,INCREMENTO,1
6,4,2,12.97027778,4.036666667,1328.1,-116.956703,32.499008,-116.964013,32.506855,0.43,INCREMENTO,1
5,4,2,13.205,2.726666667,665.7,-116.954434,32.510849,-116.95795,32.507244,0.273333333,INCREMENTO,1
6,4,2,14.07388889,5.685,2316.8,-116.964015,32.507065,-116.983457,32.511257,0.565,INCREMENTO,1
5,4,2,14.21444444,3.181666667,769.2,-116.965168,32.50838,-116.971729,32.510859,0.818333333,INCREMENTO,1
6,4,2,18.7175,2.066666667,774.7,-117.017508,32.518727,-117.01929,32.521908,0.6,INCREMENTO,1
5,4,2,21.13055556,10.51,6269.3,-117.009917,32.526621,-116.963978,32.506822,-0.02666667,INCREMENTO,1
2,4,2,21.74,14.62333333,6478,-116.930318,32.452742,-116.885082,32.448143,-5.656666666,DP,2
5,4,2,22.68638889,2.671666667,1002.1,-116.927836,32.485186,-116.926359,32.47633,-0.655,INCREMENTO,1
6,5,2,15.70611111,1.488333333,353,-116.953755,32.492483,-116.954643,32.4916,-0.088333333,INCREMENTO,1
4,5,2,15.98555556,4.425,1287.8,-116.962437,32.510452,-116.96393,32.506833,-1.675,INCREMENTO,1
6,5,2,16.81138889,15.51333333,7654.4,-116.96303,32.509033,-116.901735,32.492388,-5.363333333,DP,2
2,5,2,20.2075,6.043333333,1750.2,-116.908302,32.44485,-116.919797,32.44704,0.823333334,INCREMENTO,1
6,5,2,20.78972222,9.671666667,5773.8,-116.9639,32.506803,-116.94167,32.533683,-1.555,INCREMENTO,1
5,6,2,8.201666667,2.406666667,1121.9,-116.962487,32.508603,-116.9559,32.502025,0.593333333,INCREMENTO,1
3,6,2,8.318333333,6.08,1605.9,-116.876404,32.510939,-116.862866,32.513326,-2.28,DP,2
6,6,2,9.036111111,0.811666667,170.1,-116.963185,32.507958,-116.96402,32.506827,0.271666666,INCREMENTO,1
6,6,2,9.790555556,1.093333333,556.3,-116.961037,32.502147,-116.96547,32.50547,-0.093333333,INCREMENTO,1
2,6,2,11.90305556,1.93,797.4,-116.884542,32.448605,-116.885068,32.448123,-0.113333333,INCREMENTO,1
4,6,2,15.67777778,0.39,150,-116.884167,32.460972,-116.882635,32.461367,0.61,INCREMENTO,1
3,6,2,17.24666667,10.76833333,8891.6,-116.930651,32.492674,-117.010013,32.525273,-3.768333333,DP,2
2,6,2,17.62138889,2.638333333,702.5,-116.935967,32.471332,-116.932282,32.4688,2.795,INCREMENTO,1
4,6,2,17.6075,11.84,5112.3,-116.90879,32.499563,-116.950872,32.494922,-0.62333333,INCREMENTO,1
5,6,2,17.67611111,5.94,2872.9,-116.93021,32.536751,-116.910521,32.538248,0.06,INCREMENTO,1
3,6,2,18.58777778,40.65833333,13772.9,-116.865562,32.510537,-116.956453,32.552754,-13.725,DM,3
2,6,2,19.18444444,11.91666667,11892.3,-116.920872,32.465553,-117.010108,32.525577,-2.716666667,DP,2
6,6,2,22.58194444,1.801666667,584.3,-116.980082,32.516688,-116.986242,32.517327,-0.801666667,INCREMENTO,1
3,6,2,23.28833333,1.375,670.3,-116.820553,32.480677,-116.826852,32.477812,-0.375,INCREMENTO,1
5,7,2,7.154444444,3.85,1444.3,-116.955684,32.498352,-116.963962,32.506817,-1.833333333,INCREMENTO,1
5,7,2,8.671111111,12.74833333,4770.2,-116.970881,32.460297,-116.955842,32.491902,-1.748333333,INCREMENTO,1
7,7,2,8.891111111,2.041666667,546.8,-117.067233,32.435428,-117.064304,32.436937,0.191666666,INCREMENTO,1
5,7,2,8.921111111,4.338333333,1265.8,-116.958913,32.499031,-116.964126,32.506884,-1.338333333,INCREMENTO,1
6,7,2,9.577777778,1.416666667,194,-117.089728,32.530182,-117.091778,32.530632,0.4,INCREMENTO,1
3,7,2,9.629444444,11.24,7409.5,-116.820433,32.457949,-116.884524,32.448834,-5.24,DP,2
5,7,2,9.888055556,8.226666667,2691.5,-116.991303,32.510611,-116.996542,32.497227,6.773333333,INCREMENTO,1
5,7,2,10.67138889,3.878333333,1725.2,-116.982913,32.510428,-116.965746,32.505541,-0.878333333,INCREMENTO,1
3,7,2,10.90083333,2.941666667,717.2,-116.83792,32.50639,-116.838087,32.506484,-0.941666667,INCREMENTO,1
6,7,2,11.46916667,18.07333333,11120.4,-116.917938,32.51393,-117.010043,32.525497,-4.456666663,DP,2
2,7,2,11.90444444,3.658333333,1643.1,-116.885302,32.448248,-116.869862,32.450658,0.358333334,INCREMENTO,1
5,7,2,12.36888889,3.878333333,2383.1,-116.984657,32.515504,-116.966326,32.509284,0.121666667,INCREMENTO,1
2,7,2,13.93805556,0.341666667,126.3,-116.922742,32.462317,-116.921553,32.462445,2.525,INCREMENTO,1
4,7,2,14.53916667,10.275,2710.9,-116.928945,32.4403,-116.924243,32.458355,-2.358333333,DP,2
5,7,2,15.95527778,22.33333333,11489.9,-116.968106,32.474337,-117.010299,32.525453,-9.333333333,DM,3
3,7,2,18.64083333,17.26833333,7609.2,-116.906636,32.500046,-116.969874,32.508407,-1.251666663,INCREMENTO,1
5,7,2,19.31916667,8.483333333,6116.9,-116.956511,32.507763,-117.010086,32.525569,0.516666667,INCREMENTO,1
2,7,2,19.4625,7.403333333,5728.4,-116.8311,32.455862,-116.88512,32.448132,0.463333334,INCREMENTO,1
3,7,2,19.72472222,12.995,5839.3,-116.885925,32.501117,-116.843614,32.504156,-3.995,DP,2
5,7,2,22.98694444,11.50833333,6072.3,-116.926379,32.515876,-116.969922,32.508437,-3.075,DP,2
4,1,2,6.118333333,47.84333333,37864.3,-116.732157,32.403655,-117.010047,32.525463,-12.39333333,DM,3
7,1,2,6.246388889,6.496666667,2088,-117.022904,32.510093,-117.028227,32.524931,-3.496666667,DP,2
4,1,2,7.498055556,1.716666667,475.4,-116.932723,32.457887,-116.935427,32.458,1.15,INCREMENTO,1
5,1,2,8.309722222,12.24166667,10751.4,-116.961997,32.508237,-116.885021,32.448064,-0.308333337,INCREMENTO,1
5,1,2,8.825277778,4.396666667,1735.9,-116.953304,32.496641,-116.963949,32.506897,1.586666666,INCREMENTO,1
1,1,2,11.07027778,18.37833333,7299.6,-116.882644,32.449695,-116.868539,32.494343,-4.545000003,DP,2
1,1,2,12.25861111,0.47,118.4,-116.87043,32.521673,-116.870161,32.522636,2.463333333,INCREMENTO,1
6,1,2,13.73833333,3.108333333,848.7,-116.926345,32.476478,-116.926427,32.476532,-2.108333333,DP,2
6,1,2,19.26805556,13.95,7816.1,-117.010905,32.471077,-116.94874,32.503033,-0.05,INCREMENTO,1
1,1,2,20.02138889,18.82,8242.5,-116.899842,32.498953,-116.969744,32.508327,-3.82,DP,2
1,1,2,20.83638889,12.41,8308.3,-116.898207,32.455593,-116.875178,32.461855,-2.41,DP,2
2,1,2,21.14222222,11.53333333,4018.3,-116.87538,32.451127,-116.848457,32.470372,-2.9,DP,2
5,1,2,21.30888889,2.86,1278.1,-116.972462,32.508899,-116.969864,32.508184,1.14,INCREMENTO,1
2,1,2,21.63611111,28.82666667,16775.5,-116.848477,32.470328,-116.969838,32.508232,9.390000003,INCREMENTO,1
5,1,2,22.67833333,4.338333333,2036.5,-117.009418,32.513654,-116.989133,32.508975,0.661666667,INCREMENTO,1
6,1,2,23.79277778,11.93666667,6438.9,-117.010112,32.525487,-116.964187,32.506868,-3.236666667,DP,2
1,2,2,4.489722222,8.343333333,2208.6,-116.850679,32.490314,-116.868517,32.494268,-2.426666666,DP,2
1,2,2,7.016388889,19.86,16614.1,-117.008077,32.525309,-116.88519,32.448073,-6.47666667,DM,3
1,2,2,7.611388889,5.735,2697.6,-116.882246,32.450052,-116.874732,32.446489,1.348333333,INCREMENTO,1
5,2,2,8.330277778,6.945,1814.4,-116.943446,32.48555,-116.950976,32.494957,-2.945,DP,2
6,2,2,16.43194444,9.89,4949.2,-116.96409,32.50676,-116.986883,32.521148,-3.323333333,DP,2
6,2,2,17.4575,10.74333333,6096.5,-116.963923,32.50692,-116.971257,32.52141,-3.693333333,DP,2
5,2,2,18.03194444,2.061666667,319.6,-116.899193,32.529347,-116.900111,32.53074,-0.128333334,INCREMENTO,1
5,2,2,19.98972222,6.933333333,3082.2,-116.963585,32.503963,-116.939007,32.491027,-2.933333333,DP,2
4,2,2,20.0275,13.58166667,10744.1,-116.962483,32.508612,-116.88512,32.448763,0.601666663,INCREMENTO,1
5,3,2,8.383888889,0.491666667,118.7,-116.9663,32.509363,-116.967311,32.509898,0.508333333,INCREMENTO,1
5,3,2,10.27972222,5.368333333,1467.5,-116.962426,32.514811,-116.963922,32.506926,28.99833334,INCREMENTO,1
5,3,2,11.48805556,0.47,108.5,-116.924569,32.491219,-116.925211,32.491999,0.53,INCREMENTO,1
5,3,2,12.97166667,20.845,17875.9,-116.926494,32.515921,-117.091796,32.530633,-3.82833333,DP,2
5,3,2,14.41805556,9.318333333,3768.8,-116.946394,32.49489,-116.926424,32.476401,-2.318333333,DP,2
2,3,2,14.90638889,6.533333333,4334.3,-116.925397,32.462158,-116.885648,32.460333,1.2,INCREMENTO,1
2,3,2,15.24083333,5.026666667,1367.5,-116.885682,32.46037,-116.874142,32.460143,-0.593333334,INCREMENTO,1
4,3,2,15.82638889,2.758333333,898.7,-116.880225,32.461322,-116.874135,32.460182,-0.041666666,INCREMENTO,1
2,3,2,16.34416667,0.805,310.2,-116.73312,32.505493,-116.733445,32.508242,0.195,INCREMENTO,1
6,3,2,16.88972222,5.216666667,1536.6,-117.010057,32.525527,-117.010772,32.535565,3.116666666,INCREMENTO,1
2,3,2,16.92194444,23.295,17818,-116.774188,32.475515,-116.926352,32.476365,9.52166667,INCREMENTO,1
5,3,2,17.85416667,5.693333333,2741.4,-116.985263,32.513395,-116.964051,32.506809,0.306666667,INCREMENTO,1
3,3,2,18.23805556,5.845,4472.6,-117.002568,32.51919,-117.011713,32.525841,-3.845,DP,2
7,3,2,18.84888889,13.76,11017.4,-117.035763,32.443388,-117.061441,32.503401,-2.82666667,DP,2
1,3,2,20.63916667,28.89833333,11449.9,-116.964528,32.426075,-116.87742,32.446399,1.568333337,INCREMENTO,1
3,3,2,20.84944444,1.603333333,594.4,-116.867248,32.499071,-116.868814,32.494309,0.396666667,INCREMENTO,1
5,3,2,23.40555556,9.256666667,5611.4,-117.008832,32.522257,-116.964015,32.506813,-2.256666667,DP,2
1,4,2,2.207222222,39.83333333,35193.4,-117.010151,32.526563,-116.932716,32.375615,-13.81666666,DM,3
2,4,2,7.542777778,15.26666667,8324.9,-116.884957,32.44794,-116.926675,32.470207,-2.916666667,DP,2
4,4,2,7.918611111,8.618333333,3310.3,-116.873617,32.467808,-116.868488,32.494287,0.498333334,INCREMENTO,1
3,4,2,8.031388889,10.51833333,3835.6,-116.897676,32.459381,-116.9105,32.476243,2.481666667,INCREMENTO,1
6,4,2,8.335,3.583333333,707.9,-116.916433,32.537567,-116.916968,32.541888,-1.816666666,INCREMENTO,1
5,4,2,8.602777778,7.363333333,3946.2,-116.929994,32.48094,-116.92848,32.477268,-6.363333333,DP,2
4,4,2,9.338333333,15.32,5157.4,-116.933543,32.546518,-116.96326,32.518163,-5.18666667,DP,2
5,4,2,9.352777778,10.715,1908.2,-116.986777,32.517602,-116.990014,32.510286,-7.815,DM,3
3,4,2,9.981944444,7.558333333,1815.1,-116.894134,32.457396,-116.88082,32.463005,-3.558333333,DP,2
3,4,2,11.99,5.82,651.8,-116.960521,32.496763,-116.965741,32.498693,-3.82,DP,2
4,4,2,12.63583333,3.198333333,474.8,-116.859935,32.522778,-116.85698,32.523505,-0.481666666,INCREMENTO,1
6,4,2,13.29805556,21.89666667,12315.1,-116.890455,32.546635,-116.9641,32.506772,-1.829999997,INCREMENTO,1
6,4,2,14.85194444,8.588333333,2227.8,-116.962815,32.515593,-116.963502,32.509008,-2.871666666,DP,2
5,4,2,15.08833333,19.57166667,7336.3,-116.964229,32.510072,-116.962431,32.46778,-3.571666667,DP,2
5,4,2,16.62777778,2.308333333,277.5,-116.925519,32.476464,-116.926049,32.476454,-0.291666666,INCREMENTO,1
3,4,2,16.88027778,16.905,15694.9,-117.009856,32.522649,-116.885177,32.448174,-3.18833333,DP,2
2,4,2,18.06972222,13.75666667,7833.9,-116.885207,32.448127,-116.907867,32.480672,-0.873333337,INCREMENTO,1
4,4,2,18.13638889,5.616666667,2296.4,-116.884192,32.500893,-116.86854,32.494288,0.166666666,INCREMENTO,1
6,4,2,18.81194444,3.405,150.1,-116.956522,32.507043,-116.956193,32.50824,-0.671666667,INCREMENTO,1
2,4,2,19.7175,31.69833333,21079.4,-116.73139,32.401332,-116.869892,32.451853,-7.331666663,DM,3
6,4,2,19.90722222,7.105,2019.1,-116.970645,32.494912,-116.9883,32.493223,-0.355,INCREMENTO,1
3,4,2,20.6575,11.14,5506.3,-116.83952,32.472976,-116.884573,32.448763,3.86,INCREMENTO,1
5,5,2,10.04694444,8.703333333,2029.2,-116.954804,32.533394,-116.963213,32.519283,1.296666667,INCREMENTO,1
3,5,2,10.58194444,14.89666667,5981.9,-116.861431,32.506457,-116.827453,32.498271,-8.963333334,DM,3
6,5,2,11.2475,6.526666667,1754.6,-116.892097,32.538373,-116.87716,32.543238,-0.026666667,INCREMENTO,1
5,5,2,11.49722222,4.461666667,1164,-116.919932,32.525844,-116.92692,32.520939,-0.461666667,INCREMENTO,1
1,5,2,11.73555556,3.538333333,636.4,-116.895821,32.515407,-116.902531,32.516256,0.461666667,INCREMENTO,1
7,5,2,14.98333333,11.93833333,10670,-116.961776,32.508115,-116.884998,32.448689,1.061666667,INCREMENTO,1
1,5,2,15.27416667,1.076666667,639.9,-116.873604,32.473346,-116.873885,32.467604,-0.076666667,INCREMENTO,1
3,5,2,17.88444444,16.505,6311,-116.868533,32.484592,-116.903985,32.517235,-0.505,INCREMENTO,1
7,6,2,0.188055556,19.88,9270.5,-116.925153,32.458281,-116.96409,32.506766,-5.88,DP,2
7,6,2,1.5125,5.678333333,1142,-116.952001,32.495503,-116.946556,32.488666,1.321666667,INCREMENTO,1
5,6,2,2.590555556,13.14666667,4976.9,-116.937086,32.494711,-116.964034,32.506841,-6.146666667,DP,2
1,6,2,2.710277778,7.511666667,4763.5,-116.837449,32.522126,-116.86146,32.497596,1.488333333,INCREMENTO,1
7,6,2,2.88,12.775,7746,-116.969235,32.495949,-117.010073,32.525521,-2.775,DP,2
5,6,2,10.76861111,5.678333333,1873.2,-117.010747,32.525718,-117.0082,32.518505,-0.678333333,INCREMENTO,1
