No UNIDAD,DIA,MES,HORA SALIDA,TIEMPO DE VIAJE,DISTANCIA METROS,LONGITUD SALIDA,LATITUD SALIDA,LONGITUD LLEGADA,LATITUD LLEGADA,DT,SALIDA,SALIDA2
5,7,4,9.891111111,4.413333333,2171.8,-116.979008,32.513402,-116.963966,32.506857,-0.413333333,INCREMENTO,1
6,7,4,10.82527778,15.76333333,8465.4,-116.984663,32.521912,-116.924098,32.54553,-4.613333333,DP,2
3,7,4,11.1875,19.63333333,4715,-116.871766,32.509134,-116.907015,32.503464,-7.633333333,DM,3
5,7,4,12.20833333,10.17333333,5751.1,-116.962171,32.508428,-116.987919,32.520615,-2.173333333,DP,2
5,7,4,13.44583333,6.043333333,3084.6,-116.957774,32.505194,-116.940426,32.48704,0.89,INCREMENTO,1
5,7,4,14.06138889,23.77833333,11113,-117.008602,32.522012,-116.958422,32.474016,-5.761666663,DP,2
6,7,4,14.22916667,15.73,5624.9,-117.010668,32.523383,-117.004863,32.490318,3.68666667,INCREMENTO,1
2,7,4,14.22305556,17.03666667,8863,-116.88527,32.448237,-116.95248,32.44774,8.063333333,INCREMENTO,1
5,7,4,14.70222222,16.32,4357,-116.958531,32.473336,-116.978549,32.463795,-4.38666667,DP,2
10,7,4,20.74916667,4.855,1293.8,-116.954642,32.479345,-116.945942,32.485865,0.211666667,INCREMENTO,1
6,7,4,23.0975,13.76,6752.2,-117.010112,32.525443,-116.969742,32.508317,-3.36,DP,2
10,1,4,14.96305556,4.786666667,459.1,-116.991243,32.51393,-116.988632,32.51542,-3.77,DP,2
4,1,4,15.78111111,22.75833333,10736.3,-116.88513,32.44813,-116.958552,32.426163,-6.775000003,DM,3
6,1,4,15.98722222,24.75666667,12976.8,-116.963955,32.506937,-116.887667,32.549015,-7.356666667,DM,3
5,1,4,16.09166667,13.91166667,7563.5,-116.960972,32.506474,-116.924085,32.546134,-1.978333337,DP,2
10,1,4,16.80444444,12.20666667,4372.3,-116.991317,32.479708,-116.993818,32.454612,-3.073333334,DP,2
5,1,4,16.94083333,27.29833333,22831,-117.010046,32.526583,-116.985345,32.465298,-9.298333333,DM,3
6,1,4,17.13527778,13.385,5086.1,-116.9615,32.506017,-116.945633,32.479857,-4.418333333,DP,2
10,1,4,17.7575,21.66166667,11650.1,-116.966567,32.511562,-117.013093,32.444448,-2.111666667,DP,2
6,1,4,18.63666667,10.59,5945.5,-116.96386,32.506935,-116.988578,32.519727,-0.69,INCREMENTO,1
4,1,4,18.7475,13.53,6647.2,-116.922447,32.463935,-116.870865,32.466923,-2.58,DP,2
2,1,4,18.84583333,23.47666667,8202.9,-116.96408,32.50708,-116.968447,32.45617,-3.493333337,DP,2
10,1,4,19.34111111,12.85833333,5621,-116.962235,32.50844,-116.92264,32.484497,2.441666667,INCREMENTO,1
9,1,4,19.71666667,4.12,1038.6,-117.029107,32.524717,-117.019843,32.522852,4.046666667,INCREMENTO,1
6,1,4,19.99972222,11.95833333,6176.4,-116.963958,32.506923,-116.938107,32.530647,-2.775,DP,2
2,1,4,19.96666667,26.56166667,17276.7,-116.927335,32.474745,-116.803722,32.46775,-7.294999997,DM,3
9,1,4,20.06722222,11.34666667,2890.7,-117.027403,32.52505,-117.046327,32.530015,-6.546666667,DM,3
4,1,4,20.48861111,7.786666667,3242.6,-116.929955,32.478857,-116.932268,32.459733,-0.286666667,INCREMENTO,1
10,1,4,20.64861111,16.51666667,7791.6,-116.961357,32.512078,-116.930995,32.529452,-9.433333334,DM,3
6,1,4,21.02333333,26.80166667,12014.9,-117.010813,32.525777,-116.956275,32.472,-10.31833334,DM,3
5,1,4,22.33333333,9.135,5333.3,-116.963612,32.507476,-116.942153,32.532049,-0.185,INCREMENTO,1
10,1,4,22.56861111,14.05166667,6456.9,-116.945395,32.503233,-116.986883,32.503828,-4.935,DP,2
6,1,4,22.93722222,15.65333333,5184,-116.963918,32.50695,-116.957025,32.478527,-7.403333333,DM,3
2,1,4,23.13777778,10.80666667,2566.2,-116.884923,32.44797,-116.878498,32.433723,-2.906666667,DP,2
10,1,4,23.23055556,6.388333333,3155.7,-116.963952,32.507062,-116.951708,32.519488,-0.188333333,INCREMENTO,1
5,1,4,23.52222222,9.723333333,4985.9,-116.956818,32.504529,-116.915067,32.497786,-4.723333333,DP,2
1,2,4,0.31,6.41,4614.1,-116.886321,32.45087,-116.889545,32.453915,-0.46,INCREMENTO,1
2,2,4,0.268611111,26.22166667,11450,-116.885198,32.448155,-116.793997,32.501323,-11.58833334,DM,3
10,2,4,1.766944444,12.66833333,6146.9,-116.964777,32.506437,-116.987248,32.48022,-5.568333333,DP,2
6,2,4,3.225,7.646666667,2552.3,-116.964062,32.506857,-116.978402,32.491953,-2.213333334,DP,2
9,2,4,5.610833333,26.87,11756.5,-117.028325,32.524802,-117.001563,32.446752,-15.07,DM,3
5,2,4,6.179444444,5.143333333,1636.4,-116.969296,32.476943,-116.972716,32.463252,-1.21,INCREMENTO,1
4,2,4,6.606111111,14.08,13686.2,-116.885253,32.448242,-116.933532,32.40066,-3.91333333,DP,2
6,2,4,7.2875,8.738333333,3114.4,-116.964047,32.507073,-116.962365,32.504842,-6.221666666,DP,2
9,2,4,7.419166667,26.62,15700.5,-117.035572,32.524328,-117.06648,32.438523,-7.20333333,DM,3
5,2,4,7.660277778,2.68,589.8,-116.966614,32.50816,-116.969086,32.509602,-0.68,INCREMENTO,1
10,2,4,8.243611111,21.265,8893.6,-116.965465,32.505692,-116.976617,32.459853,-12.14833333,DM,3
3,2,4,8.365277778,13.39166667,4421.3,-116.868203,32.492674,-116.886041,32.471564,-1.391666667,INCREMENTO,1
9,2,4,8.548333333,24.435,20208.3,-117.033503,32.446493,-117.111008,32.517725,-7.985,DM,3
1,2,4,8.973333333,7.868333333,7253.8,-116.842796,32.451326,-116.849924,32.493723,-0.868333333,INCREMENTO,1
6,2,4,9.459166667,9.125,6225.5,-116.96401,32.506972,-116.925238,32.52402,2.325,INCREMENTO,1
5,2,4,9.964444444,15.5,5986.9,-117.019293,32.521941,-116.968972,32.498598,-2.5,DP,2
4,2,4,10.44972222,4.806666667,2479.8,-116.93273,32.375563,-116.935905,32.38799,-1.656666667,INCREMENTO,1
2,2,4,11.42555556,9.876666667,4103.1,-116.885242,32.448273,-116.867888,32.467348,-3.493333334,DP,2
1,2,4,11.7575,24.96166667,22094.1,-116.884979,32.448461,-116.678876,32.45242,-8.028333337,DM,3
10,2,4,12.16388889,11.38,7059,-116.964065,32.506765,-116.919842,32.500147,-4.28,DP,2
6,2,4,12.45722222,15.65666667,6106.9,-116.989298,32.499717,-116.987297,32.468472,-2.723333337,DP,2
5,2,4,12.59833333,10.46,3437.8,-116.985995,32.521269,-116.971418,32.50528,-2.46,DP,2
4,2,4,12.68777778,16.75833333,8291.8,-116.932793,32.375607,-116.962062,32.40988,-2.875000003,DP,2
10,2,4,14.35972222,6.806666667,3444.8,-116.96178,32.508125,-116.933697,32.497613,-2.756666667,DP,2
6,2,4,14.96416667,17.82666667,6882.2,-116.988347,32.498017,-116.955435,32.48206,-3.576666667,DP,2
2,2,4,15.31666667,14.36333333,2954,-116.895768,32.45728,-116.873075,32.465593,-0.680000003,INCREMENTO,1
2,2,4,16.93666667,11.025,4577.5,-116.870207,32.451763,-116.838735,32.474637,-3.841666667,DP,2
5,2,4,17.31722222,23.985,6950,-116.963968,32.504098,-116.966436,32.462376,-13.05166667,DM,3
6,2,4,17.46083333,26.10166667,13884.1,-116.990312,32.503175,-116.94618,32.454267,-8.318333337,DM,3
10,2,4,18.11833333,6.74,2218,-116.964123,32.507137,-116.974793,32.492387,-1.673333333,INCREMENTO,1
2,2,4,18.36055556,18.40833333,10395.5,-116.885143,32.448143,-116.790947,32.474325,-6.791666663,DM,3
4,2,4,18.90055556,26.255,16142,-116.88524,32.448288,-116.871963,32.523705,-6.27166667,DP,2
5,2,4,19.16666667,18.925,8220.2,-116.985889,32.521214,-116.969431,32.477956,-7.925,DM,3
6,2,4,19.69472222,5.56,2111.7,-116.990275,32.50315,-116.977503,32.507142,-1.76,INCREMENTO,1
3,2,4,19.71361111,14.68833333,4690.9,-116.900944,32.501164,-116.863118,32.513394,26.51166667,INCREMENTO,1
10,2,4,19.95194444,10.02166667,3115.2,-116.98096,32.507373,-116.973558,32.48718,-1.921666667,DP,2
5,2,4,20.16666667,11.77666667,5636.7,-116.964061,32.506825,-116.924077,32.483569,-0.759999997,INCREMENTO,1
6,2,4,21.76305556,5.043333333,2208.5,-116.963898,32.507017,-116.959998,32.51776,1.74,INCREMENTO,1
4,2,4,22.2025,2.923333333,1161.3,-116.93272,32.375583,-116.9322,32.375895,0.86,INCREMENTO,1
4,2,4,22.38027778,2.445,862.7,-116.935383,32.379475,-116.93271,32.37565,15.82166667,INCREMENTO,1
1,2,4,22.78138889,21.75833333,9048.1,-116.888903,32.453964,-116.943002,32.432706,-4.808333333,DP,2
2,3,4,0.127222222,3.558333333,1891.1,-116.885112,32.448132,-116.897987,32.459852,-0.641666666,INCREMENTO,1
1,3,4,0.269444444,3.303333333,820.8,-116.921829,32.476676,-116.915704,32.481215,-1.303333333,INCREMENTO,1
2,3,4,2.215555556,18.61,8961.6,-116.885127,32.448153,-116.931968,32.441037,-5.89333333,DP,2
10,3,4,2.4,8.32,6504.3,-116.963955,32.507153,-116.937953,32.513092,-1.22,INCREMENTO,1
5,3,4,2.956666667,7.361666667,1912,-116.965526,32.505639,-116.974439,32.497234,-3.411666667,DP,2
9,3,4,4.943333333,28.15833333,13147.5,-117.042798,32.438525,-117.08292,32.480978,-6.808333333,DM,3
4,3,4,5.644722222,20.765,11130.4,-116.918243,32.410158,-116.970765,32.421232,-3.665,DP,2
1,3,4,6.611666667,24.57,10926.8,-116.887542,32.452229,-116.966128,32.425736,-11.63666667,DM,3
6,3,4,6.579166667,18.15666667,8123,-116.964087,32.506783,-116.950267,32.462458,-5.389999997,DP,2
6,3,4,7.767222222,17.67166667,5731.8,-116.964322,32.506827,-116.954958,32.472283,-7.521666667,DM,3
7,3,4,11.22527778,11.58333333,6319.3,-117.072658,32.53282,-117.063596,32.500258,-1.583333333,INCREMENTO,1
4,3,4,11.34888889,10.46833333,5445.8,-116.88075,32.461063,-116.907922,32.464788,-4.851666666,DP,2
2,3,4,11.50888889,6.756666667,4858.4,-116.885192,32.448253,-116.912873,32.463412,-2.373333334,DP,2
1,3,4,12.59111111,18.01166667,12179.7,-116.877638,32.446526,-116.784336,32.465736,-6.078333337,DP,2
10,3,4,13.9425,14.635,4703.9,-116.953237,32.505145,-116.95244,32.478135,-0.30166667,INCREMENTO,1
7,3,4,14.60138889,6.163333333,1855.4,-117.019969,32.532448,-117.019412,32.528792,-3.163333333,DP,2
5,3,4,14.70916667,18.41833333,6642.3,-116.968183,32.507214,-116.970536,32.467928,-5.418333333,DP,2
10,3,4,15.13777778,18.06,5430.1,-116.955117,32.497742,-116.966907,32.4618,-9.943333333,DM,3
10,3,4,15.69888889,4.723333333,1620.7,-116.964278,32.461313,-116.974108,32.461428,-1.69,INCREMENTO,1
2,3,4,16.03944444,11.15166667,4405.6,-116.885215,32.448163,-116.851715,32.466948,-3.585,DP,2
5,3,4,16.20944444,17.22833333,10973.4,-116.99108,32.51061,-116.898303,32.533173,-5.228333333,DP,2
10,3,4,16.15861111,27.66166667,13643.5,-116.961297,32.496068,-116.89354,32.552793,-4.228333337,DP,2
10,3,4,16.27666667,22.365,12586.8,-116.96241,32.508608,-116.89354,32.552793,-6.015,DP,2
1,3,4,16.69222222,10.07166667,7846.7,-116.886638,32.451074,-116.934034,32.493445,-3.138333334,DP,2
5,3,4,16.85972222,36.31333333,19327.3,-116.899723,32.529896,-116.973025,32.440122,-11.31333333,DM,3
10,3,4,17.39333333,19.345,5035.9,-116.926677,32.46175,-116.966417,32.462347,-9.06166667,DM,3
10,3,4,17.86638889,19.17666667,6015.1,-116.96677,32.459647,-117.004855,32.463448,-2.809999997,DP,2
2,3,4,18.34055556,9.963333333,2451.7,-116.885125,32.448165,-116.879993,32.46334,-5.163333333,DP,2
9,3,4,18.71111111,18.44,9630,-117.120122,32.521202,-117.06022,32.517472,0.61,INCREMENTO,1
1,3,4,18.99111111,29.30333333,21169.2,-116.871458,32.451621,-116.729623,32.404508,-9.370000003,DM,3
4,3,4,19.00583333,10.345,3407.4,-116.89548,32.460238,-116.8671,32.462458,6.83833333,INCREMENTO,1
2,3,4,19.15444444,28.595,25549.4,-116.918597,32.461445,-116.682432,32.453245,3.42166667,INCREMENTO,1
4,3,4,19.89333333,3.535,1944.1,-116.899362,32.459932,-116.885077,32.448138,-0.518333333,INCREMENTO,1
4,3,4,20.79333333,30.175,21689,-116.885068,32.448113,-116.732237,32.4057,-4.85833333,DP,2
9,3,4,21.20833333,25.395,10158.1,-117.042908,32.438593,-117.104317,32.464975,-2.095,DP,2
10,3,4,21.35833333,11.25,5007.9,-116.971712,32.50858,-116.985748,32.522833,-4.15,DP,2
10,3,4,21.83305556,2.338333333,1337.7,-116.97208,32.514325,-116.963993,32.506942,0.328333334,INCREMENTO,1
9,3,4,22.41222222,10.66833333,5947.6,-117.010108,32.525508,-116.96446,32.51008,-2.668333333,DP,2
6,4,4,0.311944444,0.916666667,193.1,-116.96405,32.50691,-116.965462,32.505703,0.3,INCREMENTO,1
4,4,4,1.768055556,9.865,7000.6,-116.885103,32.448098,-116.916105,32.478857,-2.081666667,DP,2
10,4,4,3.992222222,14.36166667,5471,-116.963992,32.507048,-116.99511,32.4916,-6.261666667,DP,2
2,4,4,5.397222222,10.77333333,6741.1,-116.884875,32.448483,-116.830697,32.461025,-4.273333333,DP,2
4,4,4,6.239722222,12.66166667,5580.7,-116.885225,32.448257,-116.861483,32.480297,-3.395,DP,2
1,4,4,6.532777778,9.833333333,5366.3,-116.898035,32.455773,-116.934993,32.471149,-3.833333333,DP,2
6,4,4,7.454444444,7.326666667,2191.9,-116.945973,32.491067,-116.959177,32.494398,-0.61,INCREMENTO,1
5,4,4,7.494166667,20.94833333,6755,-116.963135,32.508009,-116.961821,32.470684,-5.015000003,DP,2
4,4,4,8.639166667,12.22,6140.4,-116.924658,32.462723,-116.868583,32.459795,8.14666667,INCREMENTO,1
2,4,4,9.494166667,12.39833333,7177.9,-116.885248,32.448227,-116.935147,32.471528,-1.965000003,DP,2
4,4,4,10.47888889,34.77333333,14963,-116.862877,32.46828,-116.965298,32.425055,-19.44,DM,3
3,4,4,10.53583333,7.375,2807,-116.854343,32.500619,-116.871236,32.495902,-2.375,DP,2
2,4,4,10.60194444,20.59666667,14607.1,-116.88519,32.448222,-116.877302,32.503965,-5.563333337,DP,2
5,4,4,10.83444444,2.433333333,1207.7,-116.962448,32.508587,-116.956501,32.501068,-0.433333333,INCREMENTO,1
3,4,4,10.90277778,11.86166667,7279.8,-116.870113,32.496065,-116.849721,32.520616,2.138333333,INCREMENTO,1
2,4,4,11.28583333,5.195,1051.3,-116.877282,32.504297,-116.88384,32.509627,3.088333333,INCREMENTO,1
3,4,4,11.35277778,7.073333333,2479.4,-116.880098,32.513673,-116.886109,32.499621,-3.073333333,DP,2
9,4,4,11.475,19.56333333,8668.6,-116.967698,32.534823,-117.020803,32.519665,-7.513333333,DM,3
5,4,4,11.60416667,24.70166667,12261.7,-116.960444,32.5059,-116.889501,32.550454,-9.751666667,DM,3
4,4,4,11.63027778,14.09166667,10030.9,-116.989345,32.516007,-116.94338,32.476528,-3.908333337,DP,2
7,4,4,12.04833333,10.16166667,4428.7,-116.975025,32.509291,-116.94435,32.523418,-0.161666667,INCREMENTO,1
5,4,4,12.72361111,5.725,2569,-116.962316,32.50854,-116.945686,32.502081,-1.791666667,INCREMENTO,1
7,4,4,12.93777778,15.35,5405.6,-116.962618,32.515344,-116.945886,32.487272,-8.333333333,DM,3
5,4,4,13.63944444,0.623333333,293.8,-116.999362,32.512017,-116.996913,32.510555,0.376666667,INCREMENTO,1
1,4,4,13.84805556,2.91,1500.4,-116.878441,32.446557,-116.875459,32.44619,-1.893333333,DP,2
2,4,4,14.05583333,14.015,7902.6,-116.885097,32.448103,-116.943002,32.446082,-5.198333333,DP,2
5,4,4,14.42722222,15.39666667,6663.9,-116.963692,32.504121,-117.009897,32.464973,-5.463333334,DP,2
10,4,4,15.08833333,5.411666667,1598.1,-116.964525,32.506677,-116.97687,32.505833,2.688333333,INCREMENTO,1
5,4,4,15.73055556,9.886666667,4804,-116.955863,32.503824,-116.918005,32.488845,-3.886666667,DP,2
10,4,4,16.30527778,10.92166667,4449.8,-116.963847,32.507338,-116.946187,32.487473,-4.838333334,DP,2
5,4,4,16.35361111,20.78666667,12071.1,-116.926754,32.480238,-116.926586,32.544562,-6.769999997,DM,3
7,4,4,16.65222222,16.24,10355.2,-116.960584,32.507117,-116.903041,32.546679,-6.306666667,DP,2
9,4,4,16.72611111,29.43166667,22752.1,-117.043078,32.526515,-117.02653,32.416723,-5.864999997,DP,2
10,4,4,16.9675,10.36333333,7095.8,-116.963975,32.507083,-117.010082,32.52552,-0.096666663,INCREMENTO,1
5,4,4,17.00388889,16.00333333,9048.9,-116.951769,32.513951,-117.011877,32.470127,-5.003333333,DP,2
1,4,4,17.14638889,10.48666667,4333.7,-116.879303,32.450549,-116.859861,32.460347,-1.486666667,INCREMENTO,1
2,4,4,17.56,32.565,22957.8,-116.891212,32.442642,-116.729952,32.401493,-5.64833333,DP,2
10,4,4,17.69388889,14.44833333,8620.8,-116.965555,32.505592,-117.010668,32.47136,0.884999997,INCREMENTO,1
7,4,4,17.85361111,10.42666667,3678.3,-116.980608,32.510181,-116.995241,32.492001,4.506666663,INCREMENTO,1
10,4,4,18.23805556,21.88666667,8352.5,-116.970907,32.494253,-116.902955,32.503752,2.563333333,INCREMENTO,1
10,4,4,19.00388889,20.16333333,7205.5,-116.934002,32.492523,-116.975233,32.471723,-4.846666663,DP,2
7,4,4,19.01916667,6.023333333,3642.1,-117.003939,32.519279,-116.969451,32.513411,-2.006666666,DP,2
6,4,4,19.97,26.23833333,9840.8,-116.963862,32.506825,-116.990513,32.447055,-1.321666663,INCREMENTO,1
4,4,4,20.11083333,20.85333333,19618.4,-116.88502,32.447985,-116.716292,32.499555,-5.686666663,DP,2
5,4,4,20.61611111,5.01,1962.5,-116.971079,32.508483,-116.964025,32.506826,0.023333333,INCREMENTO,1
2,4,4,20.84916667,12.80666667,7667.6,-116.885017,32.448028,-116.922058,32.46029,-3.74,DP,2
6,4,4,20.89888889,21.845,9524.5,-117.022298,32.457975,-117.01008,32.525512,-8.895,DM,3
10,4,4,20.9775,4.336666667,5042.5,-116.96041,32.514172,-116.91298,32.523995,0.73,INCREMENTO,1
6,4,4,21.30305556,15.08666667,7872,-116.99234,32.516222,-116.980522,32.484235,0.513333333,INCREMENTO,1
10,4,4,21.89444444,15.38333333,6006.4,-117.010773,32.52577,-116.972482,32.499557,-3.066666663,DP,2
5,4,4,22.36166667,14.39,12625.7,-116.901778,32.53715,-117.010406,32.526267,14.34333333,INCREMENTO,1
2,5,4,0.4575,30.56666667,21830.3,-116.885248,32.448273,-116.732983,32.403817,-8.849999997,DM,3
9,5,4,4.499722222,24.22333333,14891,-117.042773,32.438557,-117.05104,32.488317,-12.95666666,DM,3
2,5,4,5.7825,29.19,12217.3,-116.885158,32.448118,-116.79749,32.506155,-7.94,DM,3
3,5,4,5.890833333,6.631666667,3281.2,-116.852416,32.494601,-116.838912,32.507924,-0.631666667,INCREMENTO,1
5,5,4,6.375555556,3.636666667,2052.9,-116.942223,32.494632,-116.930661,32.479443,-0.653333334,INCREMENTO,1
6,5,4,7.467777778,16.68833333,9098.6,-116.964092,32.50676,-117.020842,32.519647,-5.255000003,DP,2
10,5,4,7.719722222,9.251666667,4482.7,-116.964025,32.506757,-116.930642,32.494298,-2.168333334,DP,2
1,5,4,9.218055556,22.96833333,10614.7,-116.887355,32.452026,-116.960593,32.422924,-10.95166666,DM,3
10,5,4,10.31722222,0.805,215.1,-116.96261,32.508568,-116.963952,32.506987,8.311666667,INCREMENTO,1
6,5,4,10.59083333,22.05,7462,-116.964017,32.506812,-116.97526,32.458608,-10.31666667,DM,3
10,5,4,11.75722222,20.14666667,6982.3,-116.964185,32.507008,-116.974268,32.462713,-10.49666667,DM,3
6,5,4,11.7875,14.605,9921.4,-116.963885,32.506907,-116.902322,32.537777,19.92833333,INCREMENTO,1
6,5,4,12.06722222,27.415,16038.1,-117.00821,32.463785,-116.902537,32.538243,-7.065,DM,3
2,5,4,12.29944444,27.84666667,21985,-116.885337,32.448318,-116.740865,32.50717,-9.346666667,DM,3
10,5,4,12.8525,4.138333333,1121.6,-116.966533,32.499415,-116.958518,32.500198,-1.105,INCREMENTO,1
6,5,4,12.92916667,11.32833333,7173.5,-116.912245,32.525582,-116.963985,32.506808,-3.845,DP,2
2,5,4,13.42305556,37.28,29868.2,-116.733583,32.508228,-116.941767,32.410637,-12.56333333,DM,3
6,5,4,13.64805556,16.96333333,6739.7,-117.020643,32.519615,-116.967888,32.4978,6.686666667,INCREMENTO,1
3,5,4,13.985,18.67833333,6304.7,-116.915584,32.49796,-116.8719,32.519488,-6.678333333,DM,3
4,5,4,15.05,3.546666667,862.1,-116.943738,32.401855,-116.938708,32.397157,2.753333333,INCREMENTO,1
1,5,4,15.1725,27.675,20761.6,-116.87397,32.445755,-116.730728,32.401283,-9.725,DM,3
10,5,4,15.43972222,16.43,5425.1,-116.964015,32.506792,-116.955527,32.475775,-2.26333333,DP,2
3,5,4,15.58416667,14.465,8940.8,-116.885881,32.503549,-116.834877,32.456614,-5.465,DP,2
6,5,4,15.79277778,8.615,4508.4,-116.963952,32.50699,-116.927573,32.49358,-2.815,DP,2
10,5,4,16.09611111,9.278333333,2711.8,-116.953573,32.47784,-116.956535,32.493025,2.888333337,INCREMENTO,1
2,5,4,16.22305556,9.741666667,3721.6,-116.885097,32.44817,-116.880105,32.464925,-4.808333334,DP,2
1,5,4,16.47194444,3.956666667,1111.3,-117.010768,32.525764,-117.009122,32.533351,-0.956666667,INCREMENTO,1
5,5,4,16.51277778,15.37333333,4692.3,-116.961994,32.525886,-116.94552,32.496724,-6.373333333,DP,2
3,5,4,16.72527778,8.046666667,1836.5,-116.866743,32.498978,-116.851958,32.500408,-5.046666667,DP,2
2,5,4,16.76833333,17.165,13387.5,-116.885085,32.44815,-116.851952,32.500497,-6.565,DM,3
6,5,4,16.90361111,6.673333333,2541.5,-116.962225,32.511055,-116.961968,32.511475,-5.673333333,DP,2
1,5,4,17.58277778,12.99,9583.7,-116.867152,32.463711,-116.877534,32.430585,-1.05666667,INCREMENTO,1
