No UNIDAD,DIA,MES,HORA SALIDA,TIEMPO DE VIAJE,DISTANCIA METROS,LONGITUD SALIDA,LATITUD SALIDA,LONGITUD LLEGADA,LATITUD LLEGADA,DT,SALIDA,SALIDA2
6,1,3,7.65,16.83333333,7313,-116.964098,32.506778,-116.962355,32.462468,-4.833333333,DP,2
7,1,3,7.583333333,10.46666667,4482,-117.068238,32.483445,-117.066938,32.509627,-1.466666667,INCREMENTO,1
4,1,3,7.666666667,17.85,13236,-116.885202,32.448365,-116.937962,32.390238,3.15,INCREMENTO,1
1,1,3,8.466666667,6.633333333,3139,-116.888,32.452894,-116.870489,32.463515,0.366666667,INCREMENTO,1
10,1,3,10,11.78333333,5136,-117.007877,32.523665,-117.042385,32.531387,-2.783333333,DP,2
4,1,3,10.13333333,9.066666667,7717,-116.869235,32.443838,-116.854448,32.475545,-1.066666667,INCREMENTO,1
10,1,3,10.7,12.15,11080,-117.026548,32.53386,-116.933707,32.495755,-2.15,DP,2
5,1,3,11.03333333,3.133333333,1435,-116.965818,32.505573,-116.959397,32.496112,-0.133333333,INCREMENTO,1
7,1,3,11.3,6.45,2363,-117.045184,32.520658,-117.055584,32.51068,-2.45,DP,2
2,1,3,11.5,8.9,5585,-116.885298,32.448297,-116.922918,32.481032,-3.9,DP,2
5,1,3,11.7,5.2,4086,-116.965696,32.500716,-116.996482,32.475927,-1.2,INCREMENTO,1
5,1,3,12.33333333,3.966666667,1842,-116.965545,32.505668,-116.971938,32.502373,-0.966666667,INCREMENTO,1
1,1,3,12.63333333,2.016666667,244,-116.892783,32.457066,-116.893366,32.45891,-1.016666667,INCREMENTO,1
2,1,3,12.65,10.25,3527,-116.885133,32.448157,-116.873362,32.46623,-3.25,DP,2
4,1,3,12.8,27.41666667,16516,-116.8853,32.448265,-116.955757,32.393997,-7.416666667,DM,3
1,1,3,12.81666667,5.1,1909,-116.895899,32.457753,-116.890446,32.462415,1.9,INCREMENTO,1
5,1,3,13.6,33.53333333,11650,-116.930534,32.538444,-116.955507,32.480712,-13.53333333,DM,3
6,1,3,13.83333333,21.78333333,9076,-116.96399,32.506877,-116.926843,32.529177,-10.78333333,DM,3
5,1,3,14.2,19.98333333,3918,-116.953393,32.48301,-116.963969,32.506818,-10.98333333,DM,3
5,1,3,14.8,7.883333333,2588,-116.968223,32.497346,-116.950056,32.498241,-1.883333333,DP,2
10,1,3,15.1,8.083333333,3635,-116.961287,32.50776,-116.933873,32.493353,0.916666667,INCREMENTO,1
1,1,3,15.36666667,19.6,7285,-116.870376,32.453723,-116.861878,32.497635,-12.6,DM,3
4,1,3,15.4,24.13333333,15275,-116.885195,32.448208,-116.86422,32.498575,-14.13333333,DM,3
6,1,3,15.75,14.31666667,3312,-116.963953,32.50695,-116.949992,32.488692,-8.316666667,DM,3
5,1,3,15.81666667,11.26666667,6132,-116.962556,32.508567,-116.93076,32.519098,-1.266666667,INCREMENTO,1
7,1,3,16.06666667,20.21666667,7884,-117.042645,32.437603,-117.011186,32.488683,-13.21666667,DM,3
2,1,3,16.01666667,14.8,12384,-116.75965,32.453322,-116.681405,32.451287,4.2,INCREMENTO,1
10,1,3,16.18333333,20.96666667,8207,-116.92825,32.476827,-116.96189,32.478587,-10.96666667,DM,3
6,1,3,16.13333333,17.58333333,4420,-116.959432,32.494812,-116.978988,32.478787,-6.583333333,DP,2
7,1,3,16.36666667,13.36666667,7075,-117.01215,32.48884,-117.040897,32.441329,-4.366666667,DP,2
4,1,3,17.01666667,19.36666667,11786,-116.954627,32.50294,-116.868197,32.465547,0.633333333,INCREMENTO,1
1,1,3,20.5,39.73333333,31385,-116.738304,32.468115,-116.960438,32.387667,-0.733333333,INCREMENTO,1
7,1,3,20.63333333,27.45,14844,-116.964729,32.506316,-117.061403,32.496884,-1.45,INCREMENTO,1
2,1,3,20.76666667,22.11666667,3955,-116.957465,32.506618,-116.941892,32.484615,-17.11666667,DM,3
4,1,3,22.75,22.98333333,9409,-116.885267,32.448253,-116.808593,32.473337,-7.983333333,DM,3
5,1,3,23.51666667,25.08333333,9869,-116.973716,32.483115,-117.010066,32.525561,-13.08333333,DM,3
10,2,3,0.916666667,8.316666667,5128,-116.960955,32.507498,-116.922007,32.516163,-3.316666667,DP,2
4,2,3,1.35,18.16666667,5193,-116.88525,32.44825,-116.847183,32.470243,-4.166666667,DP,2
5,2,3,1.783333333,17.98333333,7291,-116.962472,32.508576,-116.931078,32.544427,-7.983333333,DM,3
9,2,3,2.216666667,8.283333333,2398,-116.868573,32.494262,-116.881377,32.507062,-2.283333333,DP,2
7,2,3,2.316666667,8.2,1891,-117.037278,32.441207,-117.028384,32.435621,1.8,INCREMENTO,1
7,2,3,2.316666667,8.2,1891,-117.037278,32.441207,-117.028384,32.435621,1.8,INCREMENTO,1
7,2,3,2.316666667,8.2,1891,-117.037278,32.441207,-117.028384,32.435621,1.8,INCREMENTO,1
5,2,3,7.233333333,5.833333333,4316,-116.962532,32.508617,-116.984594,32.519813,0.166666667,INCREMENTO,1
1,2,3,8.083333333,9.716666667,4470,-116.890983,32.456128,-116.85357,32.463903,2.283333333,INCREMENTO,1
10,2,3,8.45,6.5,4152,-116.964338,32.506842,-116.990083,32.480833,-0.5,INCREMENTO,1
5,2,3,8.45,8.666666667,6708,-116.96105,32.50752,-116.91662,32.526187,-0.666666667,INCREMENTO,1
9,2,3,8.566666667,7.8,2496,-116.870572,32.498852,-116.888558,32.49388,2.2,INCREMENTO,1
5,2,3,9.783333333,11.2,7398,-116.962797,32.508352,-116.973424,32.523699,0.8,INCREMENTO,1
5,2,3,10.4,1.9,271,-117.010547,32.525763,-117.009097,32.526135,0.1,INCREMENTO,1
10,2,3,10.8,2.716666667,2416,-116.963963,32.507168,-116.944473,32.49605,1.283333333,INCREMENTO,1
2,2,3,10.96666667,17.46666667,13391,-116.885287,32.448303,-116.934963,32.388123,-5.466666667,DP,2
5,2,3,11.91666667,15.08333333,10782,-116.960442,32.505931,-116.901168,32.547612,-3.083333333,DP,2
7,2,3,12.61666667,13.73333333,5758,-117.031974,32.524568,-117.031742,32.480209,-4.733333333,DP,2
1,2,3,12.61666667,11.26666667,5937,-116.887699,32.452463,-116.927725,32.455136,-2.266666667,DP,2
10,2,3,12.66666667,6.616666667,4053,-116.965082,32.50608,-116.990095,32.480737,0.383333333,INCREMENTO,1
5,2,3,12.78333333,17.61666667,10105,-117.000994,32.517558,-116.933633,32.547807,-2.616666667,DP,2
9,2,3,12.86666667,13.96666667,5174,-116.868572,32.494258,-116.82888,32.490807,-3.966666667,DP,2
5,2,3,13.18333333,12.8,5198,-116.935964,32.548535,-116.963201,32.518188,0.2,INCREMENTO,1
7,2,3,13.8,7.783333333,1939,-117.027325,32.524893,-117.018041,32.533032,0.216666667,INCREMENTO,1
2,2,3,13.83333333,25.96666667,12053,-116.88522,32.448117,-116.971752,32.425773,-0.966666667,INCREMENTO,1
10,2,3,14.01666667,10.13333333,4711,-116.96403,32.506852,-116.93473,32.494363,-3.133333333,DP,2
7,2,3,14.23333333,7.933333333,2132,-117.022554,32.528142,-117.007716,32.519984,-3.933333333,DP,2
7,2,3,14.86666667,13.53333333,3699,-117.035981,32.526349,-117.058521,32.512055,-2.533333333,DP,2
1,2,3,15.96666667,4.566666667,1311,-116.892343,32.458688,-116.878902,32.461583,-1.566666667,INCREMENTO,1
1,2,3,16.76666667,14.55,7064,-116.928763,32.478228,-116.969725,32.508306,-2.55,DP,2
10,2,3,17.2,13.98333333,2803,-116.964187,32.506893,-116.9862,32.510297,2.016666667,INCREMENTO,1
5,2,3,17.66666667,0.233333333,235,-116.980179,32.489736,-116.977895,32.490595,0.766666667,INCREMENTO,1
5,2,3,18.08333333,16.8,5283,-116.956275,32.490441,-116.967367,32.462056,2.2,INCREMENTO,1
2,2,3,18.11666667,10.65,3180,-116.969915,32.508425,-116.950813,32.493805,0.35,INCREMENTO,1
10,2,3,18.35,2.1,456,-116.966495,32.499123,-116.964013,32.502562,-0.1,INCREMENTO,1
1,2,3,18.38333333,16.33333333,8510,-116.870311,32.453103,-116.810021,32.468298,-2.333333333,DP,2
7,2,3,18.46666667,5.1,1203,-117.024188,32.521395,-117.022283,32.512318,-0.1,INCREMENTO,1
10,2,3,18.55,1.35,562,-116.910692,32.497923,-116.905372,32.498547,-0.35,INCREMENTO,1
2,2,3,18.63333333,19.86666667,8501,-116.922072,32.464192,-116.88975,32.501152,-9.866666667,DM,3
5,2,3,18.66666667,37.1,10911,-116.954517,32.468012,-116.921968,32.537564,-23.1,DM,3
1,2,3,19.18333333,28.95,9414,-116.888523,32.453521,-116.861986,32.501092,-13.95,DM,3
10,2,3,19.25,31.55,8697,-116.930202,32.488437,-116.938713,32.545535,-13.55,DM,3
5,2,3,19.28333333,22.28333333,7732,-116.930728,32.533398,-116.926337,32.476399,-9.283333333,DM,3
10,2,3,19.4,29.98333333,7423,-116.908667,32.499602,-116.938713,32.545535,-20.98333333,DM,3
2,2,3,19.9,3.683333333,863,-116.924718,32.470833,-116.917505,32.469663,0.316666667,INCREMENTO,1
10,2,3,19.96666667,24.01666667,6387,-116.963313,32.503407,-116.976318,32.460648,-8.016666667,DM,3
2,2,3,20.36666667,29.81666667,15478,-116.891872,32.456362,-116.860903,32.50462,-3.816666667,DP,2
9,2,3,20.51666667,35.95,10955,-116.96782,32.510322,-116.870097,32.493243,-15.95,DM,3
5,2,3,20.71666667,22.71666667,11855,-116.960841,32.505785,-116.874877,32.540703,-5.716666667,DP,2
1,2,3,20.71666667,9.75,3311,-116.936067,32.487704,-116.938058,32.464484,-3.75,DP,2
1,2,3,20.71666667,9.75,3311,-116.936067,32.487704,-116.938058,32.464484,-3.75,DP,2
7,2,3,21.15,30.78333333,11628,-117.042034,32.441287,-117.064281,32.483533,-18.78333333,DM,3
1,2,3,21.35,10.61666667,2566,-116.982256,32.515501,-116.97759,32.502271,-6.616666667,DP,2
10,2,3,21.5,19,12840,-117.072125,32.531737,-116.96543,32.505793,-6,DP,2
1,2,3,22.5,23.56666667,12290,-116.903704,32.454014,-116.964033,32.506842,-14.56666667,DM,3
2,2,3,22.65,18.93333333,9227,-116.885348,32.448233,-116.811877,32.463688,-4.933333333,DP,2
5,2,3,22.6,5.233333333,2071,-116.964048,32.506803,-116.961448,32.515727,-0.233333333,INCREMENTO,1
10,2,3,23.7,18.88333333,6837,-116.962907,32.508218,-116.908793,32.491812,-10.88333333,DM,3
10,3,3,1.95,29.31666667,6925,-116.96426,32.506885,-116.977212,32.462573,-18.31666667,DM,3
1,3,3,2.883333333,23.28333333,11798,-116.883555,32.446944,-116.806664,32.481546,-11.28333333,DM,3
5,3,3,4.133333333,23.75,7029,-116.965621,32.505594,-116.976795,32.462274,-13.75,DM,3
10,3,3,6.116666667,21.3,7363,-116.964712,32.504655,-116.96603,32.465163,-9.3,DM,3
9,3,3,7.166666667,7.216666667,2042,-116.872515,32.486798,-116.866905,32.501347,-1.216666667,INCREMENTO,1
10,3,3,7.533333333,17.9,7609,-116.964163,32.506873,-116.96886,32.457527,-5.9,DP,2
9,3,3,7.683333333,2.383333333,905,-116.870128,32.500127,-116.868482,32.494275,-0.383333333,INCREMENTO,1
2,3,3,8.383333333,18.7,8873,-116.88513,32.448097,-116.809717,32.482592,1.3,INCREMENTO,1
5,3,3,8.533333333,7.733333333,4886,-116.96351,32.503239,-116.987247,32.511065,-1.733333333,INCREMENTO,1
1,3,3,9.016666667,12.15,5709,-116.884357,32.448701,-116.868861,32.485443,-5.15,DP,2
2,3,3,9.2,1.8,122,-116.893052,32.458218,-116.893402,32.458807,-0.8,INCREMENTO,1
9,3,3,9.566666667,13.01666667,6245,-116.937753,32.483352,-116.888137,32.498578,-3.016666667,DP,2
5,3,3,9.966666667,4.366666667,2383,-116.965135,32.506006,-116.979992,32.509995,14.63333333,INCREMENTO,1
9,3,3,9.95,6.783333333,3324,-116.870275,32.500132,-116.88227,32.480595,4.216666667,INCREMENTO,1
5,3,3,10.9,12.53333333,7647,-116.964748,32.504601,-116.982091,32.470465,0.466666667,INCREMENTO,1
2,3,3,11.15,13.08333333,9525,-116.969898,32.508422,-116.919523,32.455233,-0.083333333,INCREMENTO,1
10,3,3,11.63333333,13.63333333,7422,-116.963632,32.507667,-116.936368,32.545333,-2.633333333,DP,2
5,3,3,12.35,12.88333333,6002,-116.962474,32.503058,-116.969357,32.475531,0.116666667,INCREMENTO,1
5,3,3,12.9,14.01666667,4523,-116.966001,32.470386,-116.966629,32.497811,-2.016666667,DP,2
1,3,3,14.3,19.5,5140,-116.87815,32.450701,-116.856133,32.476134,-11.5,DM,3
9,3,3,15.21666667,24.21666667,6437,-116.87364,32.462172,-116.898355,32.500857,-15.21666667,DM,3
9,3,3,16.46666667,10.36666667,2899,-116.890735,32.501363,-116.877848,32.51385,-2.366666667,DP,2
4,3,3,17.13333333,24.31666667,11568,-116.885308,32.448285,-116.783148,32.465725,1.683333333,INCREMENTO,1
10,3,3,17.76666667,19.01666667,6756,-116.964067,32.507048,-117.00634,32.467662,-2.016666667,DP,2
5,3,3,17.86666667,3.1,640,-116.964114,32.507598,-116.969114,32.509563,-0.1,INCREMENTO,1
5,3,3,18.48333333,27.26666667,11305,-117.009941,32.523099,-116.975547,32.469576,2.733333333,INCREMENTO,1
2,3,3,19.13333333,15.35,4817,-116.885262,32.448288,-116.86415,32.472408,0.65,INCREMENTO,1
10,3,3,19.2,17.5,7199,-116.965303,32.505803,-116.983403,32.473512,-8.5,DM,3
4,3,3,19.71666667,37.16666667,22403,-116.885125,32.44819,-116.744703,32.506102,-13.16666667,DM,3
1,3,3,20.18333333,12.36666667,4952,-116.878966,32.450575,-116.840675,32.473659,0.633333333,INCREMENTO,1
2,3,3,20.38333333,27.01666667,9745,-116.88522,32.448255,-116.94579,32.43367,-8.016666667,DM,3
4,3,3,20.55,7.733333333,4078,-116.833557,32.455122,-116.842672,32.475243,4.266666667,INCREMENTO,1
5,3,3,21.05,20.16666667,6188,-116.958084,32.505388,-116.916164,32.478993,-12.16666667,DM,3
10,3,3,21.31666667,23.03333333,6838,-116.963905,32.507095,-116.915243,32.505448,-6.033333333,DP,2
1,3,3,21.53333333,0.75,199,-117.007068,32.524494,-117.008404,32.525846,2.25,INCREMENTO,1
9,3,3,21.9,23.5,6333,-116.868837,32.494252,-116.898583,32.528883,-15.5,DM,3
5,3,3,21.91666667,13.53333333,4665,-116.963656,32.507438,-116.937403,32.522742,-4.533333333,DP,2
2,3,3,22.2,9.216666667,4041,-116.885042,32.448078,-116.90561,32.468052,-4.216666667,DP,2
10,4,3,2.583333333,21.78333333,10987,-116.960035,32.506777,-116.886193,32.541313,-9.783333333,DM,3
9,4,3,5.6,11.08333333,4623,-116.872477,32.48268,-116.861878,32.505282,-1.083333333,INCREMENTO,1
5,4,3,7.2,5.233333333,4764,-116.961039,32.506375,-116.925475,32.517864,-0.233333333,INCREMENTO,1
2,4,3,8.2,14.4,8307,-116.88497,32.447983,-116.935138,32.463703,-5.4,DP,2
5,4,3,8.333333333,5.366666667,1873,-116.965231,32.505027,-116.962922,32.496212,-1.366666667,INCREMENTO,1
4,4,3,9.233333333,5.733333333,2368,-116.885092,32.448152,-116.884413,32.45946,0.266666667,INCREMENTO,1
1,4,3,10.21666667,10.23333333,9749,-116.887315,32.452004,-116.932509,32.479487,-0.233333333,INCREMENTO,1
2,4,3,10.21666667,18.1,7015,-116.884935,32.447978,-116.92997,32.447448,-3.1,DP,2
5,4,3,10.85,12.8,9351,-116.961269,32.511387,-116.927924,32.534969,-1.8,DP,2
10,4,3,11.15,0.533333333,151,-116.967277,32.510028,-116.968642,32.510742,0.466666667,INCREMENTO,1
5,4,3,12.21666667,11.73333333,5464,-116.963242,32.507935,-116.949461,32.471283,-4.733333333,DP,2
9,4,3,12.75,6.5,1746,-116.868625,32.494317,-116.872048,32.506032,2.5,INCREMENTO,1
10,4,3,13.31666667,15.7,8183,-116.960542,32.50727,-116.931765,32.544285,-7.7,DM,3
2,4,3,13.98333333,13.03333333,6782,-116.885132,32.448192,-116.934773,32.469635,-5.033333333,DP,2
4,4,3,14.21666667,10.95,4763,-116.885073,32.448145,-116.918468,32.472398,-5.95,DP,2
5,4,3,14.28333333,12.41666667,6538,-116.960269,32.506024,-116.943274,32.544212,-6.416666667,DP,2
1,4,3,14.93333333,9.15,5036,-116.879856,32.446443,-116.89805,32.41982,-3.15,DP,2
10,4,3,15.11666667,13.6,6023,-116.95875,32.505892,-116.934315,32.516732,-0.6,INCREMENTO,1
2,4,3,15.36666667,3.8,1818,-116.88526,32.448292,-116.880327,32.458295,2.2,INCREMENTO,1
10,4,3,15.58333333,17.56666667,6095,-116.942417,32.517705,-116.980377,32.50889,-8.566666667,DM,3
9,4,3,16.06666667,8.816666667,2944,-116.868893,32.494288,-116.879565,32.48003,-3.816666667,DP,2
10,4,3,16.15,0.483333333,208,-116.968045,32.507185,-116.969828,32.508395,0.516666667,INCREMENTO,1
1,4,3,17.73333333,12.5,4762,-116.894881,32.457316,-116.931441,32.456584,-1.5,INCREMENTO,1
9,4,3,17.71666667,8.45,3186,-116.86868,32.494287,-116.880253,32.480357,-2.45,DP,2
10,4,3,17.85,13.26666667,3282,-116.964197,32.507,-116.945093,32.488467,-6.266666667,DP,2
10,4,3,18.13333333,8.466666667,841,-116.946998,32.486585,-116.941775,32.485213,-6.466666667,DP,2
9,4,3,18.86666667,18.55,6030,-116.963937,32.506862,-116.921297,32.482713,-4.55,DP,2
10,4,3,19.06666667,22.98333333,5455,-116.965463,32.50564,-116.968773,32.47036,-12.98333333,DM,3
2,4,3,19.5,16.18333333,9317,-116.884972,32.447963,-116.930873,32.49136,-5.183333333,DP,2
9,4,3,19.85,17.76666667,8620,-116.987047,32.51201,-116.935785,32.524938,-5.766666667,DP,2
1,4,3,21.51666667,10.33333333,5746,-116.870185,32.444338,-116.828561,32.459043,-5.333333333,DP,2
10,4,3,21.71666667,13.13333333,4070,-116.96552,32.505257,-116.977782,32.488253,-5.133333333,DP,2
1,5,3,1.166666667,18.75,13642,-116.873348,32.456907,-116.925544,32.468295,-8.75,DM,3
4,5,3,1.25,24.73333333,8406,-116.885092,32.448165,-116.946072,32.436367,-5.733333333,DP,2
5,5,3,1.45,23.23333333,5700,-116.960929,32.507448,-116.95757,32.470887,-13.23333333,DM,3
9,5,3,2.416666667,18.6,5692,-116.868525,32.49431,-116.897857,32.52197,-6.6,DP,2
2,5,3,3.266666667,25.11666667,12832,-116.884922,32.447952,-116.806937,32.487095,-2.116666667,DP,2
10,5,3,5.683333333,12.83333333,6734,-116.961423,32.5079,-116.910393,32.49064,-4.833333333,DP,2
5,5,3,6.7,8.766666667,4873,-116.962658,32.508449,-116.986346,32.523109,-0.766666667,INCREMENTO,1
4,5,3,7.383333333,15.96666667,10138,-116.932703,32.375628,-116.939858,32.407773,0.033333333,INCREMENTO,1
5,5,3,7.4,15.53333333,7393,-116.962656,32.508457,-116.986987,32.469619,-4.533333333,DP,2
1,5,3,7.483333333,23.85,11368,-116.889427,32.454716,-116.964313,32.431076,-5.85,DP,2
1,5,3,9.333333333,5.65,2109,-116.892687,32.458585,-116.872165,32.462515,-0.65,INCREMENTO,1
2,5,3,12.05,8.483333333,3607,-116.885385,32.448317,-116.885715,32.464423,2.516666667,INCREMENTO,1
5,5,3,12.56666667,5.333333333,2424,-116.966451,32.506138,-116.988466,32.513697,-1.333333333,INCREMENTO,1
9,5,3,12.46666667,7.333333333,3440,-116.876478,32.493252,-116.888413,32.513957,-1.333333333,INCREMENTO,1
10,5,3,12.76666667,1.4,310,-117.017707,32.524993,-117.019957,32.523732,0.6,INCREMENTO,1
1,5,3,13.31666667,8.016666667,4624,-116.897847,32.459067,-116.912459,32.472814,-1.016666667,INCREMENTO,1
5,5,3,14.58333333,16.51666667,11194,-116.960526,32.507157,-116.879163,32.53956,-3.516666667,DP,2
2,5,3,14.8,3.366666667,2515,-116.885125,32.448103,-116.904603,32.4544,0.633333333,INCREMENTO,1
1,5,3,14.98333333,20.51666667,19459,-116.868796,32.443833,-116.733342,32.507858,-5.516666667,DP,2
10,5,3,15.43333333,3.416666667,721,-117.03032,32.523087,-117.031702,32.522897,-2.416666667,DP,2
2,5,3,16.15,27.73333333,8858,-116.886523,32.460335,-116.856257,32.50704,-9.733333333,DM,3
5,5,3,16.73333333,11.15,7727,-116.96253,32.508604,-116.930199,32.537269,1.85,INCREMENTO,1
5,5,3,17.53333333,3.133333333,2206,-117.008834,32.521808,-116.987529,32.515655,6.866666667,INCREMENTO,1
10,5,3,19.51666667,12.03333333,2431,-117.031295,32.52457,-117.047743,32.530435,-6.033333333,DP,2
5,5,3,19.76666667,12.68333333,10415,-116.997731,32.474776,-117.051616,32.493657,-0.683333333,INCREMENTO,1
4,5,3,19.91666667,17.16666667,4556,-116.868802,32.494288,-116.897312,32.510283,-6.166666667,DP,2
4,5,3,20.31666667,11.05,2781,-116.903408,32.510732,-116.876542,32.513742,-3.05,DP,2
5,5,3,21.25,7.1,3392,-116.962187,32.506229,-116.952267,32.519851,-1.1,INCREMENTO,1
5,5,3,22.36666667,24.28333333,6915,-116.964141,32.504245,-116.971414,32.45651,-13.28333333,DM,3
5,6,3,1.733333333,12.03333333,3266,-116.965576,32.505648,-116.996482,32.507716,-7.033333333,DP,2
1,6,3,3.416666667,6.816666667,2876,-116.891599,32.456436,-116.902217,32.46719,-0.816666667,INCREMENTO,1
4,6,3,3.766666667,25.21666667,11232,-116.932013,32.375892,-116.970188,32.426772,-0.216666667,INCREMENTO,1
10,6,3,7.95,7.2,2959,-116.967938,32.507052,-116.986095,32.517932,-4.2,DP,2
1,6,3,8.183333333,18.51666667,14073,-116.875039,32.436959,-116.961916,32.387202,-5.516666667,DP,2
4,6,3,8.4,16.6,10313,-116.88524,32.448335,-116.93903,32.404245,-1.6,INCREMENTO,1
10,6,3,8.816666667,8.3,4261,-116.959453,32.506435,-116.933415,32.497598,-4.3,DP,2
2,6,3,9.133333333,17.15,11507,-116.885292,32.448288,-116.953785,32.468223,-4.15,DP,2
4,6,3,9.383333333,10.86666667,4430,-116.876687,32.443653,-116.873933,32.467725,-0.866666667,INCREMENTO,1
10,6,3,9.666666667,31.1,22528,-116.932537,32.484197,-116.79922,32.488323,-6.1,DP,2
5,6,3,9.8,11.11666667,5174,-116.961652,32.502454,-116.970305,32.467836,-4.116666667,DP,2
3,6,3,9.933333333,27.95,23081,-116.955848,32.503912,-116.829822,32.489122,-1.95,DP,2
5,6,3,10.23333333,2.466666667,1175,-116.97103,32.46861,-116.969209,32.474229,2.533333333,INCREMENTO,1
9,6,3,12.45,9.933333333,2724,-117.062112,32.532012,-117.035222,32.534488,-4.933333333,DP,2
4,6,3,12.96666667,12.33333333,4819,-116.885233,32.448278,-116.864105,32.472345,0.666666667,INCREMENTO,1
10,6,3,13.05,2.3,931,-116.921405,32.496203,-116.913142,32.497012,2.7,INCREMENTO,1
5,6,3,13.56666667,12.28333333,5918,-116.965291,32.505849,-117.003525,32.483934,1.716666667,INCREMENTO,1
9,6,3,14.13333333,27.68333333,9977,-117.028058,32.524802,-117.095148,32.515822,-5.683333333,DP,2
10,6,3,14.83333333,8.416666667,3914,-116.962492,32.508628,-116.941827,32.488622,-3.416666667,DP,2
10,6,3,15.21666667,16.96666667,4215,-116.942772,32.496502,-116.963723,32.483682,-8.966666667,DM,3
5,6,3,15.48333333,11.35,6281,-116.962423,32.508578,-116.929523,32.522861,9.65,INCREMENTO,1
2,6,3,16.81666667,27.33333333,16233,-116.885313,32.448277,-116.968045,32.406682,-7.333333333,DM,3
10,6,3,16.81666667,8.5,1592,-116.974397,32.506145,-116.96517,32.505202,7.5,INCREMENTO,1
5,6,3,17.03333333,18.05,5321,-116.965606,32.505481,-116.968654,32.471353,-8.05,DM,3
4,6,3,17.45,26.76666667,16977,-116.880282,32.459225,-116.958822,32.389898,-8.766666667,DM,3
5,6,3,17.73333333,35.51666667,10863,-116.956068,32.491684,-116.918676,32.549273,-8.516666667,DM,3
2,6,3,17.76666667,31.96666667,25322,-116.931038,32.403282,-117.010143,32.525548,-2.966666667,DP,2
9,6,3,18.56666667,22.93333333,15632,-117.091243,32.535815,-116.998085,32.44878,-1.933333333,DP,2
3,6,3,19,6,2027,-116.870171,32.492887,-116.880092,32.48477,2,INCREMENTO,1
3,6,3,20.01666667,8.216666667,2485,-116.869087,32.492843,-116.87373,32.474558,3.783333333,INCREMENTO,1
10,6,3,19.91666667,20.33333333,7458,-116.966635,32.506108,-116.93305,32.542775,-3.333333333,DP,2
5,6,3,20.03333333,14.51666667,6431,-116.963358,32.503726,-116.999237,32.472906,-3.516666667,DP,2
9,6,3,20.01666667,1.566666667,679,-117.02596,32.443405,-117.032767,32.444932,-0.566666667,INCREMENTO,1
4,6,3,20.25,26.58333333,10013,-116.885197,32.448313,-116.9437,32.429787,-12.58333333,DM,3
2,6,3,20.78333333,1.216666667,216,-116.83895,32.457748,-116.840445,32.457202,0.783333333,INCREMENTO,1
5,6,3,20.96666667,25.16666667,5217,-117.010203,32.525228,-117.032059,32.519096,-16.16666667,DM,3
9,6,3,21,2.566666667,1772,-117.024205,32.453117,-117.032428,32.44497,-0.566666667,INCREMENTO,1
1,6,3,21.16666667,4.933333333,3180,-116.87311,32.445451,-116.850948,32.441292,2.066666667,INCREMENTO,1
10,6,3,21.21666667,19.7,5477,-116.95707,32.514722,-116.969087,32.48708,-7.7,DM,3
10,6,3,21.6,25.31666667,4784,-116.970982,32.492283,-116.943468,32.485417,-18.31666667,DM,3
10,6,3,21.85,7.033333333,7065,-116.947175,32.49923,-117.010108,32.525572,-1.033333333,INCREMENTO,1
4,6,3,21.95,13.71666667,6257,-116.885238,32.448305,-116.827167,32.45786,-6.716666667,DP,2
2,6,3,22.51666667,10.01666667,2753,-116.885147,32.448118,-116.861973,32.446992,-3.016666667,DP,2
5,6,3,22.81666667,12.03333333,2978,-116.966684,32.506323,-116.990578,32.515953,-8.033333333,DM,3
9,6,3,23.41666667,0.666666667,342,-117.042968,32.43234,-117.04512,32.429897,0.333333333,INCREMENTO,1
9,7,3,1.966666667,27.3,9940,-117.0429,32.438608,-117.02594,32.501325,-10.3,DM,3
9,7,3,2.8,16.05,5095,-117.004342,32.458935,-116.971402,32.437002,-4.05,DP,2
10,7,3,3.3,17.01666667,8021,-116.962782,32.508342,-116.918023,32.538335,-9.016666667,DM,3
10,7,3,6.116666667,15.66666667,5543,-116.964645,32.504607,-116.95453,32.469703,-9.666666667,DM,3
9,7,3,7.5,5.95,1527,-117.028167,32.524775,-117.026623,32.531545,11.05,INCREMENTO,1
5,7,3,7.783333333,10.78333333,6210,-116.963612,32.5075,-116.915857,32.502377,-3.783333333,DP,2
2,7,3,8.583333333,7.883333333,3178,-116.803763,32.46764,-116.821327,32.480445,4.116666667,INCREMENTO,1
1,7,3,8.833333333,16.4,8808,-116.870591,32.462423,-116.941875,32.473658,-4.4,DP,2
4,7,3,9.25,12.36666667,11189,-116.885158,32.448158,-116.850895,32.485775,-2.366666667,DP,2
9,7,3,9.916666667,0.366666667,110,-117.043197,32.437918,-117.042792,32.438588,0.633333333,INCREMENTO,1
9,7,3,10.3,17.91666667,12580,-117.015343,32.444008,-117.085777,32.500703,4.083333333,INCREMENTO,1
9,7,3,10.45,11.2,5808,-117.049835,32.484988,-117.085777,32.500703,1.8,INCREMENTO,1
10,7,3,10.8,7.233333333,2806,-116.963917,32.506975,-116.989375,32.50909,-3.233333333,DP,2
2,7,3,11.55,11.21666667,9068,-116.884938,32.447958,-116.836688,32.475313,0.783333333,INCREMENTO,1
5,7,3,11.66666667,7.383333333,3095,-116.965407,32.505824,-116.969698,32.491098,-1.383333333,INCREMENTO,1
